dataset,Paths_to_Internet,description,universe,usProp,usPropSE,usCount,usCountSE,age314Prop,age314PropSE,age314Count,age314CountSE,age1524Prop,age1524PropSE,age1524Count,age1524CountSE,age2544Prop,age2544PropSE,age2544Count,age2544CountSE,age4564Prop,age4564PropSE,age4564Count,age4564CountSE,age65pProp,age65pPropSE,age65pCount,age65pCountSE,workEmployedProp,workEmployedPropSE,workEmployedCount,workEmployedCountSE,workUnemployedProp,workUnemployedPropSE,workUnemployedCount,workUnemployedCountSE,workNILFProp,workNILFPropSE,workNILFCount,workNILFCountSE,incomeU25Prop,incomeU25PropSE,incomeU25Count,incomeU25CountSE,income2549Prop,income2549PropSE,income2549Count,income2549CountSE,income5074Prop,income5074PropSE,income5074Count,income5074CountSE,income7599Prop,income7599PropSE,income7599Count,income7599CountSE,income100pProp,income100pPropSE,income100pCount,income100pCountSE,edNoDiplomaProp,edNoDiplomaPropSE,edNoDiplomaCount,edNoDiplomaCountSE,edHSGradProp,edHSGradPropSE,edHSGradCount,edHSGradCountSE,edSomeCollegeProp,edSomeCollegePropSE,edSomeCollegeCount,edSomeCollegeCountSE,edCollegeGradProp,edCollegeGradPropSE,edCollegeGradCount,edCollegeGradCountSE,sexMaleProp,sexMalePropSE,sexMaleCount,sexMaleCountSE,sexFemaleProp,sexFemalePropSE,sexFemaleCount,sexFemaleCountSE,raceWhiteProp,raceWhitePropSE,raceWhiteCount,raceWhiteCountSE,raceBlackProp,raceBlackPropSE,raceBlackCount,raceBlackCountSE,raceHispanicProp,raceHispanicPropSE,raceHispanicCount,raceHispanicCountSE,raceAsianProp,raceAsianPropSE,raceAsianCount,raceAsianCountSE,raceAmIndianProp,raceAmIndianPropSE,raceAmIndianCount,raceAmIndianCountSE,raceOtherProp,raceOtherPropSE,raceOtherCount,raceOtherCountSE,disabilityNoProp,disabilityNoPropSE,disabilityNoCount,disabilityNoCountSE,disabilityYesProp,disabilityYesPropSE,disabilityYesCount,disabilityYesCountSE,metroNoProp,metroNoPropSE,metroNoCount,metroNoCountSE,metroYesProp,metroYesPropSE,metroYesCount,metroYesCountSE,metroUnknownProp,metroUnknownPropSE,metroUnknownCount,metroUnknownCountSE,scChldHomeNoProp,scChldHomeNoPropSE,scChldHomeNoCount,scChldHomeNoCountSE,scChldHomeYesProp,scChldHomeYesPropSE,scChldHomeYesCount,scChldHomeYesCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE
7/1/13 0:00,altHomeInternetUser,Uses the Internet at Someone Else's Home,isPerson,0.068302,0.00139,20437000,415815,0.073916,0.002972,3649357,146727,0.126096,0.004569,5415760,196277,0.086438,0.002521,7016731,204685,0.040457,0.001713,3329419,141001,0.023622,0.001755,1025733,76209,0.068946,0.00185,10068484,269798,0.115684,0.006331,1437707,87385,0.057795,0.001851,5281452,171299,0.078873,0.003235,5364830,246466,0.06694,0.002708,4981743,208459,0.063841,0.002842,3624958,162720,0.062564,0.003768,2252733,143155,0.065836,0.003063,4212736,206584,0.067764,0.002825,2665172,110739,0.057101,0.002122,4150046,155240,0.075235,0.002603,5160105,179705,0.069494,0.002043,4812320,144399,7%,0.001586,9522272,231262,7%,0.001755,10914728,268863,0.062991,0.001557,11893040,293991,0.088297,0.004735,3171477,171465,0.067837,0.0035,3420664,176742,0.073208,0.006525,1141450,100374,0.072592,0.01489,168104,37051,0.104251,0.011913,642263,75337,0.07035,0.00157,15603331,342716,0.042222,0.002519,1184312,74181,0.062851,0.003629,2829982,199714,0.069417,0.001484,17497740,396417,0.051461,0.010896,109278,19748,0.061054,0.001622,10726018,290697,0.078608,0.002443,9710982,304344,0.05222,0.010432,238607,47846,0.073876,0.012129,50519,8223,0.047778,0.00783,299859,48899,0.046558,0.01167,129891,32776,0.069374,0.004916,2524309,179238,0.071096,0.007539,352131,37155,0.07041,0.008986,240742,30561,0.048799,0.007343,42961,6483,0.1414,0.013442,86496,8222,0.054086,0.006003,1002444,111381,0.07464,0.008463,702199,79975,0.070974,0.012175,91420,15584,0.076949,0.013912,115061,20709,0.057599,0.00603,700929,73776,0.076229,0.011973,473828,73949,0.077348,0.008674,226519,25533,0.069962,0.010034,188158,27217,0.063806,0.009486,264012,39570,0.071042,0.013135,309837,56936,0.054533,0.008076,69457,10340,0.075202,0.007146,422561,40516,0.074525,0.009998,480436,64407,0.084399,0.009177,795789,86301,0.077165,0.007862,397057,40211,0.05723,0.013533,161519,37251,0.085771,0.011193,485320,63538,0.059142,0.010182,57299,9856,0.075453,0.012401,133002,21563,0.04613,0.009466,120991,24704,0.062366,0.008651,78816,10901
7/1/13 0:00,workInternetUser,Uses the Internet at Work,isPerson,0.252532,0.00174,75561578,519775,0,0,0,0,0.148729,0.003976,6387838,170754,0.438033,0.003991,35557872,323991,0.367941,0.003565,30280158,293348,0.076821,0.002448,3335709,106316,0.517426,0.002993,75561578,519775,0,0,0,0,0,0,0,0,0.089285,0.002497,6073088,183056,0.182492,0.002913,13581262,268662,0.281224,0.004175,15968150,290040,0.358408,0.005199,12905150,248961,0.422483,0.003885,27033927,369351,0.045624,0.00218,1794411,85250,0.171092,0.003239,12434794,259804,0.345356,0.004149,23686800,331800,0.543632,0.003806,37645573,388854,26%,0.002164,37569492,313950,25%,0.002351,37992086,361168,0.289768,0.0022,54709512,417283,0.18629,0.004375,6691206,155534,0.158377,0.003935,7986089,199459,0.296561,0.007761,4623919,122611,0.147899,0.01792,342495,38392,0.196138,0.009018,1208355,66806,0.331238,0.00234,73466735,523627,0.074683,0.00339,2094842,97409,0.197429,0.004651,8889597,374730,0.262578,0.001947,66186916,625300,0.228427,0.026124,485065,118404,0.289299,0.002419,50823985,457874,0.200246,0.002423,24737593,354734,0.182958,0.013361,835980,61579,0.312828,0.018173,213923,12143,0.20915,0.015085,1312645,94078,0.18891,0.016503,527035,46283,0.24686,0.006066,8982554,220818,0.313824,0.012766,1554345,64424,0.284655,0.011816,973282,39910,0.24083,0.015104,212019,13192,0.417532,0.01694,255410,10160,0.227862,0.009023,4223234,165590,0.233987,0.010622,2201297,101008,0.243789,0.01553,314017,20015,0.25855,0.018352,386607,27578,0.268876,0.009672,3271957,117901,0.243138,0.013464,1511298,84392,0.287451,0.016095,841817,46770,0.290699,0.015804,781813,41446,0.233022,0.013604,964180,55818,0.257197,0.018188,1121724,78637,0.283965,0.012794,361679,16139,0.318091,0.010573,1787356,60524,0.300887,0.016091,1939707,102647,0.235211,0.009454,2217775,88557,0.333744,0.012312,1717304,61683,0.194442,0.017302,548767,47502,0.270717,0.010692,1531800,61895,0.205515,0.013738,199110,13079,0.284563,0.012288,501599,21644,0.183673,0.012421,481741,32634,0.325303,0.013177,411107,16507
7/1/13 0:00,homePhoneInBundle,Home Phone Service Bundled with Internet at Home,ispBundle,0.643311,0.004304,36793093,346438,,,,,0.423908,0.01985,951419,59014,0.551392,0.006999,11044620,203590,0.685688,0.006489,16523754,216331,0.764598,0.007477,8273300,155360,0.621102,0.00518,23921412,263174,0.622157,0.021688,1332618,75983,0.699588,0.007361,11408349,200149,0.591436,0.010791,5089484,146929,0.619016,0.008452,8034572,169517,0.642738,0.009375,7898903,161963,0.657466,0.011042,5456055,135147,0.686672,0.007605,10314079,203328,0.636705,0.01772,1869913,92136,0.640248,0.009015,8165178,181809,0.645948,0.008106,11393638,215911,0.643812,0.006717,15364364,257242,64%,0.006203,18781988,286925,65%,0.005908,18011105,229893,0.65688,0.004947,27818920,283104,0.630749,0.014244,3585524,108012,0.571822,0.014738,3063865,123512,0.614636,0.01883,1695779,76817,0.567108,0.06572,121430,19750,0.613394,0.035706,507575,44782,0.636697,0.004387,32825800,327232,0.709526,0.012921,3836579,121719,0.677191,0.013954,4676703,199804,0.638498,0.0045,31922878,355361,0.666266,0.083181,193512,43948,0.640844,0.004866,26527514,273824,0.649774,0.007489,10265579,178340,0.595094,0.046097,401961,35240,0.762826,0.032283,104587,8331,0.694332,0.03875,762568,71012,0.608416,0.05319,208216,24125,0.650285,0.014922,3953944,147847,0.625235,0.024912,645771,30832,0.751228,0.021138,650209,26777,0.71643,0.024033,145089,7535,0.531106,0.027782,86863,5986,0.634931,0.019006,2555254,99871,0.581221,0.031223,934524,65894,0.455804,0.034539,105418,9463,0.620071,0.050612,128350,15694,0.621877,0.023112,1425458,80776,0.635561,0.029665,730394,52060,0.636708,0.041968,370237,22873,0.511096,0.037461,257707,19966,0.529586,0.032712,453654,36276,0.625502,0.043882,416747,50410,0.60928,0.03128,151071,10179,0.688142,0.021302,900405,40047,0.67939,0.025646,1177335,64203,0.632419,0.020664,1128201,57999,0.652747,0.019072,774480,29075,0.625518,0.054918,213072,20049,0.613953,0.033373,628172,50396,0.609475,0.053099,100111,9733,0.604607,0.031352,218076,15786,0.567421,0.040123,247399,24978,0.647729,0.022674,217767,10408
7/1/13 0:00,tvInBundle,TV Channels Bundled with Internet at Home,ispBundle,0.84638,0.003168,48407291,388713,,,,,0.882362,0.014543,1980374,93389,0.870588,0.004566,17438254,226526,0.838567,0.004518,20207846,227753,0.811502,0.008063,8780817,151510,0.856435,0.003879,32985144,295169,0.848836,0.014469,1818147,92781,0.823057,0.00616,13421789,230816,0.816426,0.007809,7025589,183998,0.831592,0.006689,10793733,215269,0.851824,0.006454,10468453,179096,0.855334,0.007657,7098082,149995,0.866918,0.005447,13021433,208057,0.837081,0.014724,2458387,100778,0.832678,0.00674,10619275,203218,0.83651,0.005936,14754905,231030,0.862141,0.004431,20574725,273475,84%,0.00424,24812061,287530,85%,0.004461,23595231,268297,0.833556,0.003831,35301189,302896,0.887336,0.008512,5044111,122994,0.891032,0.008681,4774211,142521,0.871651,0.013302,2404880,94710,0.812054,0.044677,173878,25527,0.856838,0.023923,709021,53365,0.850838,0.00329,43866177,363685,0.806123,0.008971,4358903,131423,0.707537,0.011432,4886277,207630,0.866085,0.002999,43301531,460893,0.755683,0.066483,219482,56638,0.84598,0.003711,35019040,335845,0.847428,0.005408,13388251,200564,0.755774,0.03598,510494,43402,0.721174,0.033345,98876,7552,0.79684,0.026772,875150,61783,0.689112,0.042464,235832,27803,0.820127,0.010433,4986642,156208,0.84276,0.016287,870441,36275,0.878732,0.014815,760567,28496,0.948838,0.009723,192156,8048,0.909554,0.016139,148758,8171,0.902687,0.010077,3632829,104172,0.802177,0.02186,1289791,72397,0.83741,0.019257,193677,11819,0.616172,0.046666,127543,12114,0.880365,0.014251,2017960,89976,0.815417,0.020753,937087,54374,0.72032,0.028772,418856,31177,0.830093,0.023226,418554,27772,0.821628,0.029364,703823,34061,0.851162,0.030123,567095,51051,0.771467,0.030162,191285,10128,0.890589,0.014477,1165298,45308,0.924221,0.013821,1601609,64749,0.8972,0.015565,1600557,76960,0.755698,0.019653,896630,38228,0.722206,0.083954,246007,37746,0.801768,0.02404,820336,54084,0.748981,0.043637,123026,13270,0.817295,0.022699,294790,15951,0.840495,0.025722,366461,24336,0.855084,0.017481,287479,12567
7/1/13 0:00,homeEverOnline,Household Used to Go Online from Home,noInternetAtHome,0.125923,0.00385,3999365,128055,,,,,0.15547,0.019806,245940,32607,0.186454,0.009846,1326789,74176,0.140799,0.006662,1486030,74649,0.075199,0.004579,940606,60244,0.177,0.007631,2161090,99794,0.19815,0.019877,282422,31610,0.085601,0.003955,1548177,76055,0.102361,0.004777,1749232,88122,0.12409,0.005946,1186945,64012,0.200257,0.017102,596350,56922,0.254374,0.024081,275644,28791,0.183019,0.023536,191194,27331,0.086559,0.005574,706973,49381,0.11447,0.005684,1510102,77795,0.165399,0.009339,1134458,65761,0.182918,0.013448,647831,52953,13%,0.005807,1832009,89104,12%,0.004877,2167356,90995,0.133079,0.005091,2448344,98801,0.114907,0.009754,668829,58714,0.116829,0.009398,693242,59251,0.08579,0.020232,69050,16912,0.120184,0.031597,48484,13090,0.178532,0.036906,71416,16058,0.140951,0.004822,3258109,111327,0.085244,0.005871,733580,53474,0.122214,0.007142,843424,64738,0.127298,0.004724,3133685,120372,0.09188,0.018436,22256,6513,0.11421,0.003964,3011217,109315,0.183169,0.010868,988147,63505,0.140335,0.026535,108811,25320,0.069414,0.031451,3316,1613,0.086161,0.027461,68391,22162,0.090314,0.02056,43497,11256,0.118095,0.012721,348872,40436,0.205062,0.033788,70638,12087,0.113866,0.024996,33024,8052,0.089575,0.024981,7867,2359,0.068292,0.024059,4925,1839,0.103729,0.015379,216136,31097,0.127186,0.020524,142375,24390,0.113479,0.030663,12967,3743,0.156534,0.032126,19762,4836,0.128906,0.020924,157559,27770,0.114753,0.031003,87529,26240,0.145629,0.019736,44200,6615,0.202896,0.029147,61770,11947,0.169412,0.031132,94802,16880,0.112139,0.025499,67757,16966,0.111888,0.023571,14009,3258,0.149576,0.023398,73943,11823,0.129589,0.033907,62454,17882,0.116864,0.018391,124629,20380,0.201319,0.036906,71972,14011,0.090098,0.022737,31771,8565,0.133157,0.018276,91047,12297,0.235737,0.040067,28252,4563,0.144545,0.027437,27921,5594,0.070904,0.018,22593,6084,0.128904,0.026957,12301,2775
7/1/13 0:00,canUseElsewhereMainReason,Main Reason for Household Not Online at Home: Can Use Elsewhere,noInternetAtHome,0.029503,0.001903,937027,61990,,,,,0.056612,0.012591,89555,20653,0.048853,0.005104,347632,37372,0.032087,0.003527,338655,38087,0.012886,0.001891,161185,23792,0.054948,0.004368,670895,55211,0.023749,0.007572,33849,11106,0.012843,0.001796,232283,33008,0.018093,0.001901,309191,33777,0.028931,0.003287,276734,32314,0.070131,0.009129,208845,28650,0.065133,0.014423,70579,16007,0.068614,0.014558,71679,15754,0.010929,0.002293,89267,18862,0.021065,0.002831,277888,37417,0.047104,0.005273,323086,37540,0.069681,0.008091,246786,30506,3%,0.003058,448532,45544,3%,0.002613,488495,46282,0.027822,0.002333,511865,43631,0.031831,0.004769,185277,28468,0.027943,0.004928,165806,29442,0.051811,0.016084,41701,13000,0.039554,0.016337,15956,6482,0.041052,0.018927,16422,7869,0.03544,0.002427,819199,57324,0.013692,0.002257,117828,19394,0.023982,0.003984,165507,27498,0.031153,0.002202,766891,57221,0.019111,0.012523,4629,3166,0.027444,0.002012,723567,54392,0.039568,0.005934,213460,32717,0.018087,0.011845,14024,9462,0.030769,0.017189,1470,829,0.052967,0.021693,42043,17867,0.010042,0.006759,4836,3222,0.049387,0.009195,145899,28529,0.0387,0.012973,13331,4725,0.023143,0.011417,6712,3329,0.037508,0.015322,3294,1348,0.057055,0.01814,4115,1330,0.018763,0.007069,39095,15057,0.044153,0.011339,49426,12545,0.007275,0.007177,831,814,0.01132,0.010734,1429,1355,0.034811,0.011502,42549,14295,0.01523,0.008646,11617,6813,0.037774,0.020429,11465,6541,0.057365,0.017638,17464,5888,0.005184,0.0057,2901,3261,0.038769,0.019382,23425,12596,0.026946,0.012084,3374,1520,0.025405,0.014007,12559,6925,0.020153,0.014094,9713,6841,0.030633,0.01145,32668,11935,0.045348,0.018481,16212,7150,0.007269,0.007159,2563,2534,0.027692,0.012037,18935,8660,0.07482,0.022749,8967,2955,0.041375,0.015278,7992,2971,0.017516,0.012769,5582,4171,0.033588,0.016305,3205,1578
7/1/13 0:00,noNeedInterestMainReason,Main Reason for Household Not Online at Home: Don't Need It or Not Interested,noInternetAtHome,0.47219,0.005886,14996874,259857,,,,,0.231611,0.023927,366388,44813,0.260738,0.010745,1855387,89140,0.441093,0.009492,4655417,139323,0.649149,0.009443,8119681,168079,0.370477,0.00949,4523370,139842,0.184482,0.020849,262941,33296,0.563928,0.00794,10199176,217109,0.456015,0.00847,7792787,208169,0.50372,0.009947,4818188,140152,0.459368,0.019376,1367960,77487,0.480534,0.031624,520713,44536,0.475966,0.03212,497226,51928,0.486333,0.011941,3972153,129683,0.480993,0.008674,6345335,159908,0.438234,0.012798,3005818,124254,0.472539,0.015327,1673568,76456,47%,0.009219,6696808,169145,47%,0.007554,8300066,173403,0.528929,0.007651,9731028,193335,0.419035,0.01357,2439027,102671,0.374847,0.011407,2224265,88081,0.394752,0.032877,317723,32441,0.320861,0.043142,129439,19237,0.388462,0.047511,155392,23887,0.447926,0.006738,10353905,227617,0.538204,0.011684,4631581,148300,0.509639,0.014526,3517113,181174,0.46148,0.006504,11360199,235486,0.493598,0.044124,119562,20471,0.514634,0.006361,13568617,245115,0.26475,0.011681,1428257,72539,0.55263,0.038155,428490,45897,0.311503,0.048843,14880,2970,0.41291,0.039369,327752,43667,0.509791,0.04901,245524,23595,0.455399,0.019564,1345328,80612,0.395875,0.043259,136368,16977,0.544322,0.037191,157867,15750,0.59437,0.042171,52199,5486,0.449454,0.046153,32414,4089,0.458069,0.027533,954462,77774,0.476231,0.043375,533105,58604,0.481536,0.049832,55022,7872,0.376424,0.055202,47522,10053,0.402841,0.034229,492385,49994,0.532529,0.046535,406192,48366,0.503683,0.034554,152875,18201,0.449524,0.061816,136854,19026,0.584338,0.043221,326993,42305,0.51985,0.05406,314107,44102,0.524761,0.041661,65703,6193,0.465061,0.044767,229902,24238,0.356284,0.044525,171707,27665,0.47595,0.027514,507573,37698,0.490489,0.041465,175350,21319,0.50296,0.062654,177359,26006,0.43853,0.044254,299847,33931,0.441228,0.037038,52878,6752,0.483536,0.035042,93402,8534,0.400334,0.044185,127564,18336,0.481318,0.045632,45929,5577
7/1/13 0:00,noComputerMainReason,Main Reason for Household Not Online at Home: No/Inadequate Computer,noInternetAtHome,0.125833,0.004479,3996481,151086,,,,,0.146729,0.020781,232113,35582,0.111013,0.008146,789960,61479,0.134954,0.006481,1424344,72256,0.123924,0.006432,1550064,82178,0.126454,0.00624,1543944,83199,0.132137,0.017867,188334,28916,0.124916,0.005725,2259229,109983,0.133666,0.006245,2284201,116567,0.120843,0.006843,1155889,70281,0.123841,0.013103,368788,40563,0.070899,0.016258,76827,18115,0.106039,0.017654,110776,19574,0.139544,0.008525,1139731,74969,0.129967,0.006013,1714548,87529,0.115221,0.007647,790295,52401,0.099362,0.010898,351906,38768,12%,0.00626,1750681,101068,13%,0.005797,2245800,104604,0.119656,0.005446,2201379,103167,0.140352,0.010491,816931,64082,0.131252,0.010314,778819,66980,0.135016,0.025125,108670,21869,0.137547,0.042029,55488,19049,0.08798,0.026325,35193,10924,0.12237,0.004843,2828617,120031,0.135131,0.007927,1162889,72472,0.109904,0.009817,758467,69458,0.130291,0.005024,3207369,128140,0.126514,0.028702,30645,10679,0.126739,0.004651,3341547,129579,0.121403,0.009544,654934,54593,0.100898,0.027346,78233,19899,0.172169,0.038114,8224,1902,0.142736,0.032054,113298,25381,0.149594,0.03323,72047,18781,0.126328,0.014104,373195,45284,0.077072,0.026043,26549,9218,0.16053,0.028146,46558,9001,0.086724,0.024303,7616,2176,0.095073,0.026505,6857,1939,0.113684,0.01711,236879,35650,0.140889,0.025538,157714,34476,0.106076,0.026362,12121,3207,0.135406,0.040741,17095,5632,0.179745,0.022005,219699,31930,0.067114,0.025166,51192,17709,0.160923,0.02157,48842,8499,0.113017,0.037909,34407,13015,0.110069,0.028944,61594,17750,0.078575,0.020443,47477,12077,0.111539,0.02334,13965,3162,0.053783,0.015824,26588,8044,0.193231,0.035706,93125,19256,0.128911,0.022998,137476,26121,0.092505,0.024131,33070,8349,0.170791,0.035384,60226,14117,0.12301,0.023072,84109,16073,0.080281,0.024509,9621,3152,0.143289,0.026222,27678,5371,0.157633,0.026468,50229,9704,0.085176,0.023578,8128,2339
7/1/13 0:00,unavailableMainReason,Main Reason for Household Not Online at Home: Not Available in Area,noInternetAtHome,0.010392,0.00098,330040,31238,,,,,0.009987,0.005987,15799,9467,0.017467,0.002853,124294,20547,0.012408,0.001954,130960,21025,0.004716,0.001232,58987,15356,0.012873,0.001891,157172,23422,0.016202,0.007426,23093,10563,0.008281,0.001233,149775,22186,0.00668,0.001163,114160,19972,0.009883,0.001949,94533,18702,0.018353,0.003988,54655,11926,0.04314,0.012892,46747,14328,0.019092,0.008075,19945,8413,0.00804,0.001792,65670,14644,0.009736,0.001646,128440,21841,0.01318,0.00259,90403,17929,0.012855,0.003652,45527,12994,1%,0.00183,188437,26403,1%,0.001342,141603,23624,0.012471,0.001361,229441,24780,0.005871,0.00231,34174,13484,0.008873,0.002688,52648,16120,0.001001,0.001021,806,822,0.028074,0.018326,11325,7615,0.004115,0.003041,1646,1215,0.011478,0.001256,265307,28981,0.007522,0.001847,64733,16131,0.022177,0.00328,153047,22971,0.00714,0.001105,175756,27517,0.005106,0.005327,1237,1250,0.00774,0.000959,204082,25311,0.023348,0.003931,125958,21527,0,0,0,0,0.025363,0.016813,1212,867,0,0,0,0,0.005052,0.005097,2433,2531,0.005451,0.003292,16102,9606,0,0,0,0,0.012338,0.011615,3578,3356,0,0,0,0,0,0,0,0,0.004546,0.003205,9471,6679,0.010847,0.005971,12142,6721,0.018244,0.013773,2085,1607,0.008998,0.008831,1136,1119,0.009751,0.005352,11918,6777,0.004178,0.004036,3187,3109,0.010332,0.010434,3136,3253,0,0,0,0,0.009493,0.006623,5312,3589,0,0,0,0,0.017403,0.010282,2179,1275,0.009248,0.006273,4572,3169,0,0,0,0,0.02726,0.009268,29071,10299,0.005769,0.005869,2063,2056,0.010407,0.011173,3670,3851,0.032782,0.013478,22415,8920,0.040423,0.021693,4844,2559,0.005892,0.005813,1138,1111,0.009635,0.006919,3070,2213,0.025693,0.012731,2452,1239
7/1/13 0:00,privSecMainReason,Main Reason for Household Not Online at Home: Privacy or Security Concerns,noInternetAtHome,0.009662,0.001262,306871,40191,,,,,0,0,0,0,0.010138,0.0027,72143,19384,0.008695,0.002074,91773,22122,0.011429,0.001749,142955,21928,0.012292,0.002551,150086,31320,0.003175,0.003195,4525,4560,0.008419,0.001203,152260,21627,0.006217,0.001227,106238,20935,0.013377,0.002332,127954,22488,0.014509,0.004273,43207,13017,0.004183,0.003433,4533,3744,0.023873,0.010024,24939,10735,0.006744,0.001728,55079,14193,0.009294,0.00174,122608,22928,0.010865,0.002829,74524,19390,0.015434,0.004562,54660,16320,1%,0.001641,132492,23341,1%,0.001617,174379,28620,0.010885,0.001509,200260,27603,0.007348,0.002854,42772,16713,0.008659,0.00244,51383,14492,0.005205,0.005101,4189,4085,0,0,0,0,0.020666,0.012036,8267,4899,0.009878,0.001556,228323,36327,0.009128,0.001844,78548,16017,0.010279,0.002118,70938,14948,0.009239,0.001515,227427,37371,0.035118,0.02156,8507,5409,0.008807,0.001166,232191,30714,0.013843,0.00345,74680,19048,0.005304,0.005216,4113,4069,0.010571,0.00923,505,468,0,0,0,0,0,0,0,0,0.008561,0.003395,25291,9990,0.012221,0.008314,4210,2967,0,0,0,0,0,0,0,0,0.006955,0.007051,502,513,0.014517,0.00701,30249,14666,0.018617,0.011453,20840,12742,0.020593,0.012129,2353,1410,0.009348,0.009134,1180,1154,0.008222,0.005499,10049,6603,0.011941,0.008634,9108,6612,0.010907,0.010727,3310,3220,0.006031,0.005729,1836,1854,0.020224,0.011288,11317,6247,0.007664,0.007508,4631,4621,0,0,0,0,0.013768,0.007969,6806,3914,0,0,0,0,0.011448,0.006534,12209,7101,0.011998,0.008265,4289,3010,0,0,0,0,0,0,0,0,0.01518,0.010825,1819,1275,0.011552,0.008354,2231,1616,0.010319,0.007265,3288,2311,0,0,0,0
7/1/13 0:00,tooExpensiveMainReason,Main Reason for Household Not Online at Home: Too Expensive,noInternetAtHome,0.280198,0.005843,8899166,202112,,,,,0.483407,0.027037,764707,57069,0.483609,0.012311,3441314,118374,0.302433,0.009821,3191964,119320,0.120016,0.006927,1501182,90514,0.346766,0.009636,4233870,138225,0.581653,0.025356,829028,58676,0.211307,0.006289,3821685,126856,0.309275,0.009064,5285159,172771,0.257511,0.008425,2463154,94954,0.226095,0.015051,673291,53483,0.251606,0.023738,272644,27916,0.196157,0.028953,204919,32509,0.283127,0.011367,2312454,109686,0.282057,0.007732,3720939,116197,0.302236,0.011612,2073020,87960,0.223837,0.014173,792753,56677,28%,0.008667,3971566,134858,28%,0.007075,4927600,148627,0.220777,0.0066,4061774,132674,0.332811,0.014054,1937157,97596,0.395833,0.014128,2348791,102414,0.310944,0.034087,250269,33253,0.400698,0.054739,161646,27491,0.348809,0.049846,139530,23528,0.305622,0.007055,7064524,178092,0.211496,0.009029,1820058,84138,0.249769,0.011704,1723700,105682,0.288811,0.006665,7109618,201534,0.271844,0.060364,65848,19017,0.239834,0.005716,6323345,168529,0.47747,0.014156,2575821,97212,0.272417,0.034841,211222,34332,0.286379,0.046197,13680,3269,0.333065,0.040699,264374,40267,0.270843,0.038718,130443,19872,0.286588,0.018819,846630,68968,0.401102,0.038276,138169,16407,0.214721,0.032829,62275,10782,0.23721,0.038658,20832,4062,0.339498,0.044204,24484,3914,0.325049,0.02822,677293,67956,0.28834,0.03008,322774,37155,0.257007,0.040683,29367,5267,0.3343,0.068055,42204,9811,0.269729,0.031955,329685,47537,0.278273,0.034705,212256,31008,0.196792,0.041194,59729,13293,0.307175,0.045487,93517,20573,0.246133,0.034162,137735,20206,0.313595,0.047561,189482,31266,0.242515,0.037342,30364,5668,0.284388,0.041931,140587,24516,0.319491,0.04322,153975,26915,0.266169,0.024569,283854,33727,0.258376,0.036111,92369,17349,0.215694,0.036121,76060,11725,0.297971,0.038099,203739,30039,0.25983,0.034426,31139,4995,0.202264,0.02668,39070,6463,0.31259,0.044693,99605,16196,0.269054,0.041461,25674,4874
